ID;Nazwa;Rzeka;Szerokośćgeograficzna;Długośćgeograficzna;Wysokośćnpm;Powiat;lat_dec;lon_dec
154179991;Stężyca;Radunia (4868);54 12 24;17 57 16;;kartuski;54.20666666666667;17.954444444444444
154179998;Damno;Łupawa (474);54 31 45;17 19 34;;słupski;54.52916666666667;17.32611111111111
154180010;Sarnowy;Wierzyca (298);54 04 22;18 00 58;;kościerski;54.07277777777778;18.016111111111112
154180020;Miłoszewo;Łeba (476);54 26 24;18 01 46;;wejherowski;54.44;18.029444444444444
154180030;Zamostne;Reda (478);54 39 01;18 06 12;;wejherowski;54.650277777777774;18.103333333333335
154180040;Ostrzyce;Jez. Ostrzyckie (Radunia) (4868);54 15 23;18 06 41;;kartuski;54.256388888888885;18.11138888888889
154180050;Warszkowski Młyn;Piaśnica (4772);54 41 30;18 09 11;;wejherowski;54.69166666666666;18.153055555555554
154180060;Goręczyno;Radunia (4868);54 15 49;18 09 53;;kartuski;54.26361111111111;18.16472222222222
154180070;Bolszewo;Bolszewka (4784);54 36 39;18 10 00;;wejherowski;54.61083333333333;18.166666666666668
154180080;Wejherowo;Reda (478);54 36 48;18 13 30;;wejherowski;54.61333333333334;18.224999999999998
154180090;Puck;Morze Bałtyckie (0);54 43 21;18 24 39;;pucki;54.722500000000004;18.410833333333333
154180100;Władysławowo;Morze Bałtyckie (0);54 47 48;18 25 07;;pucki;54.79666666666667;18.41861111111111
154180110;Zapowiednik;Wierzyca (298);54 02 19;18 28 10;;starogardzki;54.03861111111111;18.46944444444444
154180120;Gdynia;Morze Bałtyckie (0);54 31 04;18 33 19;;gdynia;54.51777777777777;18.55527777777778
154180140;Gdańsk;Morze Bałtyckie (0);54 23 59;18 41 53;;gdańsk;54.39972222222222;18.698055555555555
154180150;Tczew;Wisła (2);54 05 14;18 48 20;;tczewski;54.08722222222222;18.805555555555557
154180160;Gdańsk Sobieszewo;Martwa Wisła (48);54 20 47;18 48 55;;gdańsk;54.34638888888889;18.81527777777778
154180170;Wiślina;Motława (486);54 18 27;18 43 31;;gdański;54.3075;18.725277777777777
154180180;Suchy Dąb;Bielawa (4864);54 13 53;18 43 55;;gdański;54.231388888888894;18.731944444444444
154180190;Gdańsk Przegalina;Wisła (2);54 18 38;18 55 45;;gdańsk;54.31055555555555;18.929166666666667
154180200;Gdańsk Świbno;Wisła (2);54 20 11;18 56 08;;gdańsk;54.33638888888889;18.935555555555556
154180210;Gdańsk Ujście Wisły;Wisła (2);54 21 10;18 56 35;;gdańsk;54.35277777777778;18.943055555555556
154180220;Gdańska Głowa;Wisła (2);54 16 01;18 57 05;;nowodworski;54.26694444444444;18.95138888888889
154180230;Borucino;Radunia (4868);54 15 10;17 59 46;;kartuski;54.25277777777778;17.996111111111112
154180260;Pruszcz Gdański;Kanał Raduński (48696);54 15 12;18 37 48;;gdański;54.25333333333333;18.63
154180270;Pruszcz Gdański;Radunia (4868);54 15 00;18 37 49;;gdański;54.25;18.630277777777778
154180280;Dębki;Morze Bałtyckie (0);54 49 53;18 03 45;;pucki;54.831388888888895;18.0625
154180290;Reda-Cedron;Reda (478);54 36 35;18 16 09;;wejherowski;54.609722222222224;18.269166666666667
154180300;Skarszewy;Wietcisa (2984);54 03 24;18 25 45;;starogardzki;54.056666666666665;18.429166666666667
154190010;Nowy Dwór Gdański;Tuja (5146);54 12 52;19 06 47;;nowodworski;54.214444444444446;19.113055555555558
154190020;Tujsk;Szkarpawa (514);54 17 03;19 08 18;;nowodworski;54.284166666666664;19.138333333333332
154190030;Osłonka;Zalew Wiślany (5119);54 15 54;19 14 41;;nowodworski;54.265;19.244722222222222
154190040;Nowotki;Nogat (52);54 15 09;19 18 00;;elbląski;54.2525;19.3
154190050;Nowakowo;Zalew Wiślany (5119);54 13 50;19 21 47;;elbląski;54.230555555555554;19.363055555555558
154190060;Elbląg;Elbląg (54);54 10 19;19 23 16;;elbląg;54.17194444444444;19.387777777777778
154190070;Krynica Morska;Zalew Wiślany (5119);54 22 43;19 26 43;;nowodworski;54.37861111111111;19.44527777777778
154190080;Żukowo;Jez.Druzno (5459999);54 06 10;19 27 03;;elbląski;54.10277777777778;19.450833333333332
154190090;Tolkmicko;Zalew Wiślany (5119);54 19 24;19 31 23;;elbląski;54.32333333333334;19.523055555555555
154190100;Pasłęk;Wąska (5456);54 04 14;19 39 36;;elbląski;54.07055555555556;19.66
154190110;Nowe Sadłuki;Bauda (558);54 15 37;19 42 42;;elbląski;54.26027777777778;19.711666666666666
154190130;Nowa Pasłęka;Zalew Wiślany (5119);54 25 33;19 44 46;;braniewski;54.42583333333333;19.746111111111112
154190140;Braniewo;Pasłęka (56);54 23 03;19 49 35;;braniewski;54.384166666666665;19.82638888888889
154190150;Pierzchały 2;Pasłęka (56);54 18 02;19 50 56;;braniewski;54.300555555555555;19.848888888888887
154190160;Pierzchały;Pasłęka (56);54 18 03;19 50 56;;braniewski;54.30083333333333;19.848888888888887
154190170;Łozy;Pasłęka (56);54 11 41;19 57 03;;braniewski;54.19472222222222;19.950833333333332
154190180;NOWY ŚWIAT- UJŚCIE;Morze Bałtyckie (0);54 21 50;19 18 40;;nowodworski;54.36388888888889;19.311111111111114
154200010;Bornity;Wałsza (568);54 11 09;20 02 52;;braniewski;54.18583333333333;20.047777777777778
154200020;Krosno;Drwęca Warmińska (566);54 07 51;20 10 22;;lidzbarski;54.130833333333335;20.172777777777778
154200030;SMOLAJNY;Łyna (584);54 01 33;20 23 49;;olsztyński;54.02583333333333;20.396944444444443
154200040;PIASECZNO;Elma (58474);54 13 10;20 33 01;;bartoszycki;54.21944444444445;20.55027777777778
154209999;Olkowo;Pasłęka (56);54 06 21;20 02 18;;lidzbarski;54.10583333333334;20.038333333333334
154210010;SĘPOPOL;Łyna (584);54 15 58;21 00 21;;bartoszycki;54.26611111111111;21.00583333333333
154210020;PROSNA;Guber (5848);54 14 01;21 05 12;;kętrzyński;54.23361111111111;21.086666666666666
154210030;BYKOWO;Sajna (58488);54 13 14;21 06 38;;kętrzyński;54.220555555555556;21.110555555555557
154210060;PRZYSTAŃ;Jez. Mamry (Węgorapa) (582);54 11 27;21 39 01;;węgorzewski;54.19083333333333;21.650277777777777
154210070;WĘGORZEWO;Węgorapa (582);54 13 36;21 43 51;;węgorzewski;54.22666666666667;21.730833333333333
154210080;PRYNOWO;Węgorapa (582);54 14 39;21 43 12;;węgorzewski;54.244166666666665;21.72
154210090;GIŻYCKO;Pisa (264);54 02 08;21 45 40;;giżycki;54.035555555555554;21.761111111111113
154210100;MIEDUNISZKI;Węgorapa (582);54 19 35;21 58 48;;gołdapski;54.32638888888889;21.979999999999997
154210110;Smokowo;Dejna (58482);54 03 58;21 19 25;;kętrzyński;54.066111111111105;21.32361111111111
154220010;BANIE MAZURSKIE;Gołdapa (5824);54 14 52;22 01 47;;gołdapski;54.24777777777778;22.029722222222222
154220030;MAŁE WRONKI;Ełk (2628);54 01 18;22 13 19;;olecki;54.02166666666667;22.221944444444443
154220050;JURKISZKI;Gołdapa (5824);54 18 33;22 22 05;;gołdapski;54.30916666666666;22.368055555555557
154220070;WÓLKA;Jez. Rospuda Filipowska (Netta) (2622);54 12 14;22 37 00;;suwalski;54.20388888888889;22.616666666666667
154220090;BRÓD STARY;Czarna Hańcza (64);54 08 04;22 52 50;;suwalski;54.13444444444444;22.880555555555556
154220100;KLESZCZÓWEK;Szeszupa (68);54 16 15;22 54 38;;suwalski;54.270833333333336;22.910555555555554
154220110;GOŁDAP 2;Gołdapa (5824);54 18 46;22 18 43;;gołdapski;54.312777777777775;22.311944444444446
154230010;POSZESZUPIE;Szeszupa (68);54 20 40;23 01 15;;suwalski;54.34444444444445;23.020833333333332
154230030;CZERWONY FOLWARK;Czarna Hańcza (64);54 04 11;23 07 02;;suwalski;54.069722222222225;23.11722222222222
154230040;ZELWA;Marycha (648);54 01 37;23 27 31;;sejneński;54.026944444444446;23.45861111111111
